V1	V2	V3	V4
0.0288	0.0209	0.258978934	0.350831401
0.0352	0.0232	0.338329042	0.405523348
0.0308	0.0269	0.276320362	0.485469296
0.0323	0.0261	0.297938877	0.4754454
0.0351	0.0233	0.332300383	0.40866024
0.0363	0.0274	0.349223874	0.503732687
0.0302	0.026	0.269762957	0.473152599
0.0263	0.0224	0.229101793	0.398158882
0.0306	0.0209	0.274906362	0.349866905
0.0324	0.0261	0.299445722	0.474037619
0.0385	0.0267	0.375335382	0.486234275
0.0333	0.0303	0.306067129	0.581675562
0.0344	0.0317	0.32156378	0.593261429
0.0372	0.0241	0.360531192	0.42133812
0.0301	0.0255	0.270180659	0.458079253
0.0395	0.0282	0.388028714	0.533863198
0.0307	0.0255	0.277762506	0.459001271
0.033	0.0291	0.30194744	0.554019434
0.0235	0.0233	0.181809379	0.407244703
0.0284	0.0204	0.251403447	0.335736053
0.035	0.0224	0.331623951	0.398023697
0.0246	0.0278	0.209299635	0.518962736
0.0314	0.0256	0.287763203	0.465316921
0.0302	0.0258	0.270194666	0.470785458
0.0352	0.0213	0.337820725	0.364431851
0.0314	0.0258	0.28690159	0.471158597
0.0323	0.0279	0.293885729	0.523242989
0.0314	0.0246	0.288693242	0.427234516
0.0289	0.0277	0.258252973	0.51147775
0.0261	0.0302	0.226718417	0.58086918
0.0317	0.0261	0.290885726	0.473932121
0.0265	0.02	0.230664378	0.329212952
0.033	0.0224	0.305159749	0.395722471
0.0244	0.0239	0.20291807	0.416121846
0.0287	0.0247	0.258470626	0.430927815
0.0293	0.0294	0.263631711	0.561555543
0.0277	0.0261	0.240643169	0.474322814
0.0329	0.0248	0.303383285	0.440857706
0.023	0.0256	0.176468097	0.464525903
0.0383	0.0244	0.375654833	0.427014388
0.0313	0.0256	0.286854521	0.462600473
0.0323	0.0298	0.293689169	0.569454809
0.032	0.0256	0.2942882	0.46176899
0.0296	0.0264	0.2649669	0.47877485
0.0308	0.0253	0.279150827	0.455776885
0.0312	0.0288	0.282848791	0.545624321
0.0349	0.0276	0.326962049	0.507437927
0.0313	0.0269	0.282045331	0.484802084
0.0306	0.0251	0.275266915	0.44740286
0.0313	0.0251	0.28456215	0.449502609
0.0366	0.0302	0.352589635	0.581156982
0.0319	0.0256	0.29320874	0.466659208
0.026	0.0303	0.224119878	0.582038876
0.0258	0.0252	0.219266852	0.452174129
0.0242	0.0247	0.20118258	0.434714832
0.0273	0.0295	0.236845303	0.563070098
0.0291	0.0305	0.261721107	0.584187323
0.0366	0.0218	0.354079808	0.373679023
0.0346	0.0272	0.323378498	0.494405098
0.0258	0.0222	0.223010061	0.384591813
0.031	0.0251	0.280072112	0.44856854
0.0308	0.0255	0.278781398	0.458320043
0.0318	0.0264	0.292605014	0.478878548
0.0314	0.0251	0.288770333	0.449198882
0.0307	0.0253	0.277258748	0.457515329
0.0245	0.0302	0.203434875	0.579752319
0.0301	0.0256	0.270054618	0.465105193
0.0313	0.0293	0.28352973	0.559759524
0.0262	0.0288	0.228665867	0.54656895
0.0285	0.0298	0.250234342	0.568729911
0.0278	0.0284	0.240329202	0.536491223
0.0304	0.0251	0.274008552	0.448601286
0.0234	0.0294	0.186737708	0.556761758
0.0307	0.0261	0.276271803	0.475894232
0.0355	0.0242	0.339176399	0.419778109
0.0249	0.0276	0.210508668	0.510273537
0.0313	0.0288	0.28355649	0.546623296
0.0277	0.0252	0.240719917	0.453523241
0.0323	0.0261	0.296593676	0.476404878
0.0327	0.0271	0.300888869	0.489603756
0.0387	0.0249	0.379544155	0.448924498
0.0313	0.0213	0.2842885	0.363891606
0.0395	0.0278	0.385032912	0.526849071
0.0343	0.0295	0.316983722	0.564419457
0.0315	0.0233	0.287778244	0.407523252
0.0357	0.0247	0.341106911	0.430655224
0.0245	0.0271	0.209497951	0.489857293
0.0226	0.0252	0.171250574	0.452227576
0.0321	0.0258	0.295002094	0.469256122
0.0312	0.0256	0.282719404	0.466436984
0.0247	0.0293	0.208979536	0.556574703
0.0258	0.0219	0.218623649	0.373530689
0.0352	0.0213	0.337820725	0.364431851
0.0361	0.0236	0.347450854	0.411119871
0.0334	0.0293	0.308047227	0.556854023
0.0317	0.0255	0.291294431	0.457761433
0.0301	0.027	0.26921253	0.488125095
0.0241	0.0248	0.19729182	0.442377583
0.0299	0.0289	0.268799803	0.547223502
0.0328	0.0247	0.303140992	0.432473567
0.0285	0.0251	0.253595158	0.448313721
0.0309	0.026	0.278866836	0.473480551
0.0284	0.0283	0.24970266	0.531443605
0.0287	0.0213	0.256675099	0.36545808
0.0311	0.0319	0.281955405	0.594188012
0.0273	0.0238	0.237153515	0.412619009
0.0227	0.0269	0.173116872	0.485448315
0.028	0.0224	0.247774576	0.398086348
0.0383	0.0231	0.37695737	0.406195979
0.0253	0.0247	0.215603378	0.430528144
0.0228	0.0279	0.176157437	0.52092107
0.0313	0.0286	0.286473525	0.540849398
0.0359	0.0253	0.345438675	0.456405981
0.0308	0.029	0.277998666	0.553735519
0.0316	0.0266	0.289470519	0.481543574
0.0307	0.0249	0.27766107	0.443706163
0.0313	0.0205	0.284621345	0.34115485
0.0302	0.0274	0.269861862	0.50194641
0.0354	0.0274	0.33865467	0.502983252
0.0236	0.0276	0.191360186	0.508207597
0.0295	0.0247	0.264979112	0.431261953
0.0313	0.0252	0.286503353	0.45378346
0.0322	0.0219	0.29844107	0.373808409
0.0337	0.025	0.312623042	0.447153053
0.0394	0.0243	0.385907753	0.425252069
0.0314	0.0264	0.284943469	0.479916994
0.0241	0.0223	0.196891129	0.388451996
0.0362	0.0272	0.346264183	0.497744198
0.0344	0.0216	0.324287159	0.371811396
0.0317	0.0242	0.291263506	0.41934184
0.0367	0.0246	0.354934372	0.434232381
0.0316	0.0266	0.289452816	0.481737891
0.0279	0.0214	0.245789333	0.369224413
0.0354	0.0269	0.337746056	0.484408854
0.034	0.0221	0.316276461	0.382126304
0.0299	0.0256	0.269030461	0.461208983
0.0297	0.0258	0.267300826	0.472125037
0.0313	0.0251	0.285219719	0.447718367
0.0303	0.0258	0.272433661	0.469074967
0.0221	0.0241	0.169170618	0.416832365
0.0402	0.025	0.393788029	0.454516065
0.031	0.0253	0.280428692	0.456592176
0.0236	0.0277	0.189189831	0.513360188
0.0395	0.0234	0.387805649	0.411135312
0.0301	0.0255	0.270222524	0.460014974
0.0317	0.0247	0.292393811	0.435303608
0.028	0.0276	0.246266941	0.505354612
0.0311	0.0256	0.282090767	0.4658675
0.0313	0.0223	0.286652231	0.387615817
0.0308	0.0246	0.279295305	0.42586171
0.0302	0.0224	0.27249608	0.39560162
0.0246	0.0258	0.210098378	0.472451136
0.0247	0.0293	0.208010587	0.559668133
0.0369	0.0275	0.355648534	0.506090116
0.0285	0.0298	0.250234342	0.568729911
0.0315	0.0264	0.287774408	0.477318471
0.0287	0.0247	0.258470626	0.430927815
0.0307	0.0197	0.276915126	0.324217823
0.0317	0.0256	0.290115668	0.467270823
0.0314	0.0238	0.285342183	0.414968349
0.0233	0.0242	0.17974059	0.420763345
0.035	0.0195	0.327387342	0.321535238
0.0245	0.0299	0.203910854	0.572258583
0.0335	0.0208	0.310675717	0.347313223
0.0327	0.0266	0.302729581	0.481569221
0.0342	0.0277	0.316972512	0.511180333
0.0289	0.0197	0.258500593	0.325372423
0.028	0.0276	0.246266941	0.505354612
